id,measured,predicted
CHEMBL4646185,7.92,7.3941958333333435
CHEMBL4797791,7.92,8.070116666666657
CHEMBL4877954,7.92,7.713066666666673
CHEMBL5393987,7.92,7.553400000000008
CHEMBL5565366,7.92,6.663350000000019
CHEMBL5752338,7.92,7.978525000000006
CHEMBL6145954,7.92,7.943321666666643
CHEMBL6133873,7.92,7.306118749999999
CHEMBL6164663,7.92,7.006912499999999
CHEMBL257176,7.91,6.5377
CHEMBL3310506,7.9,7.753302678571435
CHEMBL384733,7.89,8.008175000000037
CHEMBL410636,7.89,6.777487500000004
CHEMBL511984,7.89,7.865731249999985
CHEMBL505961,7.89,7.659300000000001
CHEMBL3335007,7.89,7.267975
CHEMBL4797623,7.89,6.998899999999974
CHEMBL5089258,7.89,7.831316666666676
CHEMBL5187433,7.89,7.07273333333332
CHEMBL5560673,7.89,7.467049999999985
CHEMBL4756846,7.88,8.96097916666668
CHEMBL3339017,7.87,8.042325000000012
CHEMBL4761318,7.87,7.455903571428557
CHEMBL3339033,7.86,7.854249999999997
CHEMBL216896,7.85,7.971500000000041
CHEMBL470581,7.85,7.8579583333333245
CHEMBL3339023,7.85,8.04415
CHEMBL3923840,7.85,6.988045833333315
CHEMBL483693,7.84,7.852625000000001
CHEMBL4093350,7.84,7.438662500000006
CHEMBL344227,7.82,7.982737499999995
CHEMBL3664054,7.82,7.778749999999995
CHEMBL3664075,7.82,7.5450749999999775
CHEMBL5941097,7.82,7.840883333333332
CHEMBL5791006,7.82,7.745550000000021
CHEMBL6142790,7.82,7.004808333333335
CHEMBL6166029,7.81,7.307175000000009
CHEMBL216698,7.8,7.503100000000028
CHEMBL263570,7.8,7.434100000000017
CHEMBL469377,7.8,7.827800000000018
CHEMBL473271,7.8,7.669770833333308
CHEMBL3656015,7.8,7.421299999999989
CHEMBL4534191,7.8,6.577474999999996
CHEMBL4879154,7.8,7.023924999999982
CHEMBL5590439,7.8,6.665062499999998
CHEMBL441858,7.79,7.231500000000003
CHEMBL4539004,7.79,6.989624999999974
CHEMBL5074837,7.79,7.851474999999996
CHEMBL385934,7.77,7.885300000000016
CHEMBL1834478,7.77,7.901425000000021
CHEMBL4863011,7.77,7.398306249999999
CHEMBL5075150,7.77,7.783699999999982
CHEMBL5958023,7.77,7.313210535714269
CHEMBL6162471,7.77,7.246825000000004
CHEMBL393361,7.76,7.3179666666666625
CHEMBL3664062,7.76,7.473874999999995
CHEMBL519668,7.75,8.064783333333349
CHEMBL483892,7.75,7.680287500000008
CHEMBL3664082,7.75,7.651025
CHEMBL4209174,7.75,7.000800000000018
CHEMBL6168739,7.75,6.764433333333337
CHEMBL255244,7.73,7.587700000000001
CHEMBL488747,7.73,7.679966666666681
CHEMBL5557863,7.73,7.5315249999999905
CHEMBL5567675,7.73,7.582300000000001
CHEMBL4787271,7.72,7.139775000000009
CHEMBL3601336,7.71,7.843874999999993
CHEMBL5285266,7.71,7.671350000000001
CHEMBL253227,7.7,7.505599999999984
CHEMBL2414098,7.7,7.311940384615396
CHEMBL3286736,7.7,7.76729999999999
CHEMBL3689871,7.7,7.389474999999992
CHEMBL3689884,7.7,7.47387499999999
CHEMBL3689891,7.7,7.4832499999999875
CHEMBL3911545,7.7,7.30373750000002
CHEMBL400929,7.68,7.592112499999988
CHEMBL468595,7.68,7.109125000000007
CHEMBL3287266,7.68,7.024854166666653
CHEMBL3736342,7.68,7.094225000000031
CHEMBL3898287,7.68,6.906724999999991
CHEMBL6142027,7.68,7.108916666666676
CHEMBL217778,7.66,7.140692500000005
CHEMBL4850606,7.66,6.7990666666666835
CHEMBL4876823,7.66,7.785499999999993
CHEMBL5590322,7.66,6.472341666666662
CHEMBL472443,7.64,7.8480750000000254
CHEMBL471400,7.64,7.833625000000008
CHEMBL3664084,7.64,7.475975000000008
CHEMBL3664085,7.64,7.4550750000000106
CHEMBL4113844,7.64,7.059674999999959
CHEMBL4633012,7.64,7.207233333333336
CHEMBL5090447,7.64,7.577824999999985
