rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_mmp1,pIC50_mmp2,pIC50_mmp3,pIC50_mmp9,pIC50_mmp13,spare_MMP1,min_offtarget_sel,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
3640,CAND-03007,Cc1cc2c(cc1S(=O)(=O)N[C@H](C(=O)O)C(C)C)oc1ccc(NS(=O)(=O)CC(F)(F)F)cc12,0.2717131324237279,6.901491605894006,0.4406646096404202,0.7814133299514633,1.0,0.4103132000908191,2,0.5,-3.3413871000000004,0,0.7704918032786885,False,Cc1cc2c(cc1S(=O)(=O)N[C@H](C(=O)O)C(C)C)oc1ccc(NS(=O)(=O)CC(F)(F)F)cc12,5.53,6.28,5.83,7.08,6.85,1.32,-0.23,False,3.23,522.5,3.59,3,6,142.8,8,True,False,0.979,False
3641,CAND-00556,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(C)=O)C(=O)NO)cc2)c(Cl)c1,0.2716887857787594,7.954544870752845,0.6605081065002781,0.7189055128533972,0.6,0.3104117276912656,2,0.5,-3.885385000000001,2,0.7903225806451613,True,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(C)=O)C(=O)NO)cc2)c(Cl)c1,6.07,8.77,7.47,8.51,8.52,2.45,-0.25,False,3.33,514.0,2.75,3,7,134.3,11,True,False,1.305,False
3642,CAND-00557,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(C)=O)C(=O)NO)cc2Cl)cc1,0.2716887857787594,7.954544870752845,0.6605081065002781,0.7189055128533972,0.6,0.3104117276912656,2,0.5,-3.8853850000000016,2,0.7903225806451613,True,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(C)=O)C(=O)NO)cc2Cl)cc1,6.07,8.23,7.44,8.49,8.51,2.44,0.02,False,3.32,514.0,2.75,3,7,134.3,11,True,False,1.325,False
3643,CAND-05093,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2ccc(O)c(Cl)c2c1,0.2716023841989605,7.621175814208823,0.5909114188670711,0.8518356209501683,0.6,0.4258301965479518,2,0.5,-2.7285105000000005,2,0.7017543859649122,True,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2ccc(O)c(Cl)c2c1,6.69,6.4,7.13,7.62,7.02,0.33,-0.6,False,3.2,443.0,3.77,3,5,106.9,8,True,True,1.364,False
3644,CAND-04705,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)c(O)c3)c(C)c12,0.2715816613303212,7.552450118063855,0.5765637140843854,0.7938284415089861,1.0,0.1829382187281659,2,0.5,-3.2333399,0,0.855072463768116,True,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)c(O)c3)c(C)c12,4.91,5.92,6.12,5.76,7.81,2.9,1.69,False,3.22,582.6,4.25,5,8,175.4,10,True,False,0.788,False
3645,CAND-04799,COc1ccc(S(=O)(=O)N2C[C@@H](O)CS(=O)(=O)C(C)(C)[C@@H]2C(=O)NO)cc1Cl,0.2715603358446741,7.650539508470839,0.5970416094687313,0.5169939589753406,0.6,0.4153328898499421,2,0.5,-5.642596600000001,2,0.7333333333333333,True,COc1ccc(S(=O)(=O)N2C[C@@H](O)CS(=O)(=O)C(C)(C)[C@@H]2C(=O)NO)cc1Cl,8.22,7.09,6.54,6.2,7.93,-0.29,-0.29,False,3.72,456.9,-0.22,3,8,150.3,4,True,False,1.23,False
3646,CAND-04008,O=C(NO)[C@@H]1CCCCC1N(Cc1ccccc1)S(=O)(=O)c1ccc(OCF)cc1,0.2715536604189626,7.437979465707849,0.5526659404944171,0.8140958061700483,0.6,0.4892478353023889,2,0.5,-3.056955500000001,2,0.7894736842105263,True,O=C(NO)[C@@H]1CCCCC1N(Cc1ccccc1)S(=O)(=O)c1ccc(OCF)cc1,6.35,8.35,7.35,6.91,7.08,0.73,-1.27,False,3.23,436.5,3.25,2,5,95.9,8,True,True,0.86,False
3647,CAND-01529,CCCN([C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)c(C#N)c2)C1)S(C)(=O)=O,0.2715477503289176,7.690661797900237,0.6054178471240645,0.5221566190190947,0.6,0.4012885903193433,2,0.5,-5.5976666,2,0.7121212121212122,True,CCCN([C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)c(C#N)c2)C1)S(C)(=O)=O,6.78,7.34,6.43,6.3,7.61,0.83,0.27,False,3.59,460.5,-0.12,2,8,157.1,8,True,False,1.201,False
3648,CAND-01678,CC(C)[C@H](C(=O)NO)N(CCn1cc(CN(C)S(=O)(=O)c2ccc(F)cc2)nn1)S(=O)(=O)c1ccc(OCCF)c(C(F)(F)F)c1,0.2715253022340452,8.446735788825377,0.7632616671819727,0.5959285720876306,0.6,0.1380659029236805,2,0.5,-4.955638300000001,2,0.7875,True,CC(C)[C@H](C(=O)NO)N(CCn1cc(CN(C)S(=O)(=O)c2ccc(F)cc2)nn1)S(=O)(=O)c1ccc(OCCF)c(C(F)(F)F)c1,6.91,7.91,6.85,7.27,8.35,1.44,0.44,False,3.7,698.7,2.83,2,10,164.0,15,True,False,1.26,False
3649,CAND-04668,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3nccs3)c(C(F)(F)F)c12)C(=O)O,0.2715136715400187,6.978646032674392,0.456771961041958,0.9230596582309856,1.0,0.3821378751968617,2,0.5,-2.1086564,0,0.6811594202898551,False,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3nccs3)c(C(F)(F)F)c12)C(=O)O,5.26,6.68,6.2,6.2,6.74,1.48,0.06,False,3.32,498.5,5.12,2,6,109.5,6,True,True,1.112,False
3650,CAND-01144,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)c(C(F)(F)F)c2)oc2ccc(Br)cc12,0.2715128234525865,7.526343124557065,0.5711134173742758,0.954231909883511,1.0,0.1915631273934502,2,0.5,-1.8373680999999984,0,0.782608695652174,True,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)c(C(F)(F)F)c2)oc2ccc(Br)cc12,4.78,6.31,6.54,5.39,7.85,3.07,1.31,False,3.08,653.5,6.83,3,5,125.7,8,False,True,0.93,False
3651,CAND-04220,COc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)ccc(O)c2CN2CCN(C)CC2)cc1,0.2715124350874865,8.04466020349961,0.679321276292211,0.6186168026096283,0.4,0.411214106762892,2,0.5,-4.758185400000002,3,0.7419354838709677,True,COc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)ccc(O)c2CN2CCN(C)CC2)cc1,6.21,7.41,6.38,7.67,8.2,1.99,0.53,False,2.6,464.5,1.09,3,8,122.7,7,True,True,0.73,False
3652,CAND-04719,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)c(C#N)c4)cc3)c(C)c12,0.271510804463011,7.480079514122791,0.5614550703232402,0.8010616465158035,1.0,0.2076469125480066,2,0.5,-3.1703901999999995,0,0.76,True,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)c(C#N)c4)cc3)c(C)c12,4.92,5.88,6.03,5.67,7.85,2.93,1.82,False,3.3,591.6,4.42,4,8,179.0,10,True,False,0.723,False
3653,CAND-03819,Cc1cccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)(C)C)ccc12,0.2714935674766396,7.344547702332748,0.5331604071433398,0.8952279567199257,0.6,0.521356437938698,2,0.5,-2.350872299999999,2,0.7678571428571429,True,Cc1cccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)(C)C)ccc12,6.72,6.47,7.06,7.35,7.61,0.89,0.26,False,3.16,420.6,4.11,2,4,86.7,7,True,True,1.067,False
3654,CAND-05150,Cc1cc(F)ccc1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(=O)NO)c(O)c1,0.2714902012161751,7.792421951954805,0.6266620793532414,0.6861173014963241,0.6,0.365497875852432,2,0.5,-4.170736800000002,2,0.8088235294117647,True,Cc1cc(F)ccc1COc1ccc(S(=O)(=O)N2C[C@H](O)CC(C)(C)[C@@H]2C(=O)NO)c(O)c1,6.61,6.75,7.13,7.02,8.15,1.54,1.02,False,3.64,482.5,2.07,4,7,136.4,6,True,True,1.044,False
3655,CAND-04695,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)c(C)c4)cc3)c(C)c12,0.2714667521844317,7.480079514122791,0.5614550703232402,0.8443900379206744,1.0,0.2073532306908113,2,0.5,-2.793308499999999,0,0.8142857142857143,True,COc1c(CO)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)c(C)c4)cc3)c(C)c12,4.85,5.82,6.14,5.62,8.01,3.16,1.87,False,3.17,580.7,4.86,4,7,155.2,10,True,False,0.694,False
3656,CAND-02027,COC(=O)Nc1cc(C)c2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,0.2714302106129644,6.52178805832256,0.3613947773785261,0.8328763408251423,1.0,0.5405434417888862,2,0.5,-2.8935108,0,0.7457627118644068,False,COC(=O)Nc1cc(C)c2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,5.39,6.57,6.24,6.01,6.1,0.71,-0.47,False,2.95,434.5,3.46,3,6,134.9,6,True,True,1.038,False
3657,CAND-03898,Cc1cc(C)c(N(Cc2cccc(O)c2)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)c(C(=O)NO)c1,0.2714215767898845,8.223970182398153,0.7167554062630318,0.9253000320732984,0.6,0.2148848348275103,2,0.5,-2.0891586999999983,2,0.8571428571428571,True,Cc1cc(C)c(N(Cc2cccc(O)c2)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)c(C(=O)NO)c1,6.1,6.43,6.39,8.2,8.02,1.92,-0.18,False,2.51,518.6,5.32,3,6,116.2,8,False,True,1.272,False
3658,CAND-01776,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccccc3)OCc3ccccc3Cl)cc2)cc1,0.2714024822466893,7.750782589052198,0.6179691257743426,0.890588951041126,0.8,0.2460680053540241,2,0.5,-2.391244999999999,1,0.7903225806451613,True,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccccc3)OCc3ccccc3Cl)cc2)cc1,5.24,7.83,5.54,6.42,7.76,2.52,-0.07,False,3.3,576.1,5.38,2,5,101.9,10,False,True,0.613,False
3659,CAND-03805,CC(C)CCN([C@@H](C(=O)NO)C(C)(C)C)S(=O)(=O)c1ccc2c(F)cccc2c1,0.271397585224176,7.344547702332748,0.5331604071433398,0.8786367208483986,0.6,0.520716556255607,2,0.5,-2.4952638,2,0.7543859649122807,True,CC(C)CCN([C@@H](C(=O)NO)C(C)(C)C)S(=O)(=O)c1ccc2c(F)cccc2c1,6.67,6.3,7.1,7.27,7.7,1.03,0.43,False,3.2,424.5,3.94,2,4,86.7,7,True,True,1.046,False
3660,CAND-03775,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)c(C)c4)cc3)c(C)c12,0.2713943962975845,7.491559881425388,0.5638518000778141,0.9137619177674547,1.0,0.202876308520873,2,0.5,-2.1895734999999985,0,0.8088235294117647,True,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)c(C)c4)cc3)c(C)c12,4.76,5.97,6.63,5.33,8.19,3.43,1.56,False,3.13,629.5,6.13,3,6,134.9,9,False,True,0.829,False
3661,CAND-04516,CCCN(C(=O)[C@H](C)O)[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2C)C1,0.271393665359983,7.7282889511382065,0.6132731809621167,0.5654522511455663,0.6,0.387169134129692,2,0.5,-5.220870000000001,2,0.7727272727272727,True,CCCN(C(=O)[C@H](C)O)[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)cc2C)C1,6.71,7.17,7.01,7.31,8.67,1.96,1.36,False,3.71,443.5,0.26,3,7,136.5,8,True,True,0.889,False
3662,CAND-04124,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc2ccccc12,0.2713495944353046,7.189463053129116,0.5007837432765019,0.7789310476250617,0.6,0.5743577241078611,2,0.5,-3.362990100000001,2,0.6956521739130435,True,Cc1cc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc2ccccc12,6.39,6.83,6.64,6.37,6.95,0.56,0.12,False,2.65,336.4,1.96,3,4,95.5,5,True,True,1.23,False
3663,CAND-05519,COc1ccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)cc1OCCCC(=O)NO,0.2713495251209241,8.56007240931763,0.7869226915601039,0.6807226377380288,0.4,0.2307923482059873,2,0.5,-4.217685900000002,3,0.7230769230769231,True,COc1ccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)cc1OCCCC(=O)NO,6.4,6.37,6.71,5.7,7.89,1.49,1.18,False,2.38,426.4,1.53,4,7,142.6,9,True,False,1.431,False
3664,CAND-01880,O=C(NO)C1(NS(=O)(=O)c2ccc(OCc3cccc(O)c3)cc2)CCOCC1,0.2713345039662932,7.718217647381599,0.6111706181481766,0.6653940301747766,0.6,0.3902789961949937,2,0.5,-4.351088900000002,2,0.8301886792452831,True,O=C(NO)C1(NS(=O)(=O)c2ccc(OCc3cccc(O)c3)cc2)CCOCC1,5.16,7.23,7.34,6.8,7.97,2.81,0.63,False,2.54,422.5,1.3,4,7,134.2,7,True,True,0.916,False
3665,CAND-05286,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2cccc(C)c2C(=O)NO)c(C#N)c1,0.2713166440744597,7.633265581591647,0.5934353716682798,0.8151918918683205,0.6,0.4197186743825991,2,0.5,-3.047416400000001,2,0.6984126984126984,True,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2cccc(C)c2C(=O)NO)c(C#N)c1,6.12,6.65,6.24,7.85,7.73,1.61,-0.12,False,2.57,451.5,3.39,2,6,119.7,7,True,True,0.985,False
3666,CAND-04903,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3cncc4ccccc34)cc2C#N)[C@@H](C(=O)NO)[C@@H]1C,0.2712884977361658,7.786002543167859,0.6253219142138415,0.6350431045344205,0.6,0.3663867945513696,2,0.5,-4.615229300000001,2,0.7532467532467533,True,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3cncc4ccccc34)cc2C#N)[C@@H](C(=O)NO)[C@@H]1C,5.81,7.4,6.47,5.8,7.8,1.99,0.4,False,3.69,523.6,1.8,2,8,152.9,6,True,False,1.095,False
3667,CAND-03266,COc1cc(OCc2cc(Cl)ccc2C)ccc1S(=O)(=O)N1C[C@H](O)CC(C)(C)[C@@H]1C(=O)NO,0.2712448271246691,7.733254346334198,0.6143097950438595,0.7314290712960589,0.6,0.3844491890913617,2,0.5,-3.7763940000000025,2,0.7746478873239436,True,COc1cc(OCc2cc(Cl)ccc2C)ccc1S(=O)(=O)N1C[C@H](O)CC(C)(C)[C@@H]1C(=O)NO,6.27,6.67,6.7,7.15,7.86,1.59,0.71,False,3.52,513.0,2.89,3,7,125.4,7,True,True,1.057,False
3668,CAND-04855,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3cncc4ccccc34)cc2F)[C@@H](C(=O)NO)[C@@H]1C,0.2712280293611275,7.748415182358472,0.6174748877491578,0.661780260067764,0.6,0.379062049492254,2,0.5,-4.3825391000000025,2,0.7837837837837838,True,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3cncc4ccccc34)cc2F)[C@@H](C(=O)NO)[C@@H]1C,5.88,7.45,6.51,5.84,7.52,1.64,0.07,False,3.58,516.6,2.07,2,7,129.1,6,True,True,1.022,False
3669,CAND-04141,CC(C)[C@@H](NS(=O)(=O)c1ccc2ccc(O)cc2c1)C(=O)NO,0.2712227029615176,7.443572501416579,0.5538335856357425,0.7283694512133736,0.6,0.4850953770172135,2,0.5,-3.8030215000000007,2,0.7674418604651163,True,CC(C)[C@@H](NS(=O)(=O)c1ccc2ccc(O)cc2c1)C(=O)NO,6.0,6.71,6.81,6.29,6.8,0.8,-0.01,False,2.69,338.4,1.35,4,5,115.7,5,True,True,1.23,False
3670,CAND-01035,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)c(Cl)c3Cl)cc2)[C@H]1C(=O)NO,0.2712139444860009,8.316849830188547,0.7361456757192395,0.7541072361821827,0.4,0.3145168370412739,2,0.5,-3.5790287000000007,3,0.7794117647058824,True,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3ccc(F)c(Cl)c3Cl)cc2)[C@H]1C(=O)NO,6.64,8.07,7.86,7.16,8.43,1.79,0.36,False,3.46,507.4,3.12,3,6,116.2,6,True,True,0.69,False
3671,CAND-02252,Cc1c(COc2ccc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)oc2cc(Cl)ccc12,0.2711937610456292,7.513485644054387,0.5684291908789569,0.9909856485519576,1.0,0.1939097555059334,2,0.5,-1.5175047999999984,0,0.8153846153846154,True,Cc1c(COc2ccc(-c3ccc(S(=O)(=O)N[C@H](Cc4ccccc4)C(=O)O)cc3)cc2)oc2cc(Cl)ccc12,5.09,7.09,5.95,5.84,8.02,2.93,0.93,False,2.87,576.1,6.61,2,5,105.8,10,False,True,0.848,False
3672,CAND-01527,CCCN([C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)c(C(F)(F)F)c2)C1)S(C)(=O)=O,0.2711693910088827,7.687785386016597,0.6048173452615179,0.5856108586792879,0.6,0.3997670312900215,2,0.5,-5.045432100000001,2,0.7230769230769231,True,CCCN([C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(OC)c(C(F)(F)F)c2)C1)S(C)(=O)=O,6.92,7.45,6.5,6.42,7.74,0.82,0.29,False,3.59,503.5,1.02,2,7,133.3,8,True,True,1.157,False
3673,CAND-03791,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc4)c(C(F)(F)F)c3)c(C)c12,0.2711344253521494,7.563930485366452,0.5789604438389595,0.933887766022777,1.0,0.1759620959493965,2,0.5,-2.0144207,0,0.7808219178082192,True,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc4)c(C(F)(F)F)c3)c(C)c12,4.75,5.92,6.56,5.33,7.73,2.98,1.17,False,3.27,683.5,6.84,3,6,134.9,9,False,True,0.981,False
3674,CAND-03018,COc1c(NS(=O)(=O)CC(F)(F)F)ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c12,0.2710777148029409,6.989682942541879,0.4590761112124819,0.7457393720300268,1.0,0.3753912466654695,2,0.5,-3.6518532,0,0.696969696969697,False,COc1c(NS(=O)(=O)CC(F)(F)F)ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c12,5.46,6.79,6.3,6.03,7.03,1.57,0.24,False,3.35,538.5,3.29,3,7,152.0,9,True,False,1.054,False
3675,CAND-00617,COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)c(C)cc12,0.2710725026220608,6.565106303070635,0.3704382272409836,0.8598352620803744,1.0,0.5230863054120999,2,0.5,-2.6588905999999994,0,0.75,False,COC(=O)Nc1ccc2c(c1)sc1cc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)c(C)cc12,5.47,6.95,5.8,6.25,6.76,1.29,-0.19,False,2.99,450.5,3.93,3,6,121.8,6,True,True,0.847,False
3676,CAND-01587,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3)cc2C(F)(F)F)[C@@H](C(=O)NO)[C@@H]1C,0.2710708306288821,7.871773178215879,0.6432280515063128,0.6882929955848281,0.6,0.3350921183486932,2,0.5,-4.151802,2,0.7352941176470589,True,CC(=O)N1CCN(S(=O)(=O)c2ccc(OCc3ccc(F)cc3)cc2C(F)(F)F)[C@@H](C(=O)NO)[C@@H]1C,5.75,7.58,7.04,7.05,8.0,2.25,0.42,False,3.5,533.5,2.54,2,6,116.3,6,True,True,1.033,False
3677,CAND-04709,COc1c(CO)cc(C(F)(F)F)c2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,0.2710477491698077,7.560409816765446,0.5782254419901846,0.8645158861759971,1.0,0.1766092578150769,2,0.5,-2.6181556999999978,0,0.7333333333333333,True,COc1c(CO)cc(C(F)(F)F)c2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,4.91,6.05,6.3,5.61,7.81,2.9,1.51,False,3.35,634.6,5.57,4,7,155.2,10,False,False,0.662,False
3678,CAND-05476,COc1ccc(S(=O)(=O)N2C[C@@H](N)C[C@@H]2C(=O)NO)cc1C#N,0.2710249927972747,7.459127389943649,0.5570809437715295,0.5482280292591488,0.6,0.478365045695949,2,0.5,-5.370770299999999,2,0.6607142857142857,True,COc1ccc(S(=O)(=O)N2C[C@@H](N)C[C@@H]2C(=O)NO)cc1C#N,6.47,7.29,6.27,6.05,7.0,0.53,-0.29,False,3.33,340.4,-0.84,3,7,145.8,4,True,False,1.479,False
3679,CAND-03022,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1c(O)cc(NS(=O)(=O)CC(F)(F)F)cc12)C(=O)O,0.2710193835587766,7.063127416774326,0.4744089443930137,0.730851733539775,1.0,0.3494476497368212,2,0.5,-3.781418500000002,0,0.7580645161290323,True,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1c(O)cc(NS(=O)(=O)CC(F)(F)F)cc12)C(=O)O,5.51,6.97,6.4,7.19,6.82,1.31,-0.37,False,3.33,524.5,2.98,4,7,163.0,8,True,False,0.938,False
3680,CAND-05471,COc1ccc(S(=O)(=O)N2C[C@@H](N)C[C@@H]2C(=O)NO)c(OC)c1,0.2709860099146868,7.468593993663378,0.5590572647560248,0.555882462742583,0.6,0.4748112915045373,2,0.5,-5.3041547,2,0.7115384615384616,True,COc1ccc(S(=O)(=O)N2C[C@@H](N)C[C@@H]2C(=O)NO)c(OC)c1,6.56,7.3,6.38,7.4,8.31,1.75,0.91,False,3.19,345.4,-0.7,3,7,131.2,5,True,True,0.952,False
3681,CAND-03798,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc4C#N)cc3)c(C)c12,0.2709766836664405,7.461609118492449,0.5575990485062394,0.870433526362584,1.0,0.2105128102658713,2,0.5,-2.5666551999999982,0,0.7808219178082192,True,COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc4C#N)cc3)c(C)c12,4.81,6.08,6.5,5.43,7.84,3.03,1.34,False,3.24,640.5,5.69,3,7,158.7,9,False,False,1.073,False
3682,CAND-01813,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccccc3C(F)(F)F)OCc3ccccc3)cc2)cc1,0.2709686799040974,7.810945149659468,0.6305291245372906,0.8968819038584925,0.8,0.2222426584651653,2,0.5,-2.336478199999999,1,0.7538461538461538,True,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccccc3C(F)(F)F)OCc3ccccc3)cc2)cc1,5.31,7.81,5.72,6.61,7.44,2.13,-0.37,False,3.45,609.6,5.75,2,5,101.9,10,False,True,1.155,False
3683,CAND-01815,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccc(C(F)(F)F)cc3)OCc3ccccc3)cc2)cc1,0.2709686799040974,7.810945149659468,0.6305291245372906,0.8968819038584925,0.8,0.2222426584651653,2,0.5,-2.336478199999999,1,0.8524590163934426,True,COc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)[C@@H](C#Cc3ccc(C(F)(F)F)cc3)OCc3ccccc3)cc2)cc1,5.29,7.85,5.54,6.63,7.79,2.5,-0.06,False,3.39,609.6,5.75,2,5,101.9,10,False,True,0.743,False
3684,CAND-01033,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3c(Cl)cc(F)cc3Cl)cc2)[C@H]1C(=O)NO,0.2709685084309476,7.657532539461044,0.5985015283900615,0.7541072361821827,0.6,0.4089541755562147,2,0.5,-3.5790287000000007,2,0.8181818181818182,True,C[C@@]1(O)CCCN(S(=O)(=O)c2ccc(OCc3c(Cl)cc(F)cc3Cl)cc2)[C@H]1C(=O)NO,6.42,7.98,7.96,7.15,8.06,1.64,0.08,False,3.4,507.4,3.12,3,6,116.2,6,True,True,1.226,False
3685,CAND-02015,COC(=O)Nc1cc(F)c2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,0.2709505308149527,6.52178805832256,0.3613947773785261,0.8162851049536151,1.0,0.5373455764688081,2,0.5,-3.037902300000001,0,0.7333333333333333,False,COC(=O)Nc1cc(F)c2c(c1)oc1ccc(S(=O)(=O)N[C@@H](C(=O)O)C(C)C)cc12,5.34,7.05,6.29,5.98,5.88,0.54,-1.17,False,3.0,438.4,3.29,3,6,134.9,6,True,True,1.025,False
3686,CAND-01883,O=C(NO)C1(NS(=O)(=O)c2ccc(OCc3ccccc3)c(C(F)(F)F)c2)CCOCC1,0.2709275763078808,7.62485332780013,0.5916791648820563,0.7360814748417873,0.6,0.4200519005824452,2,0.5,-3.735904700000001,2,0.6885245901639344,True,O=C(NO)C1(NS(=O)(=O)c2ccc(OCc3ccccc3)c(C(F)(F)F)c2)CCOCC1,5.54,6.97,6.88,6.24,7.55,2.01,0.58,False,2.64,474.5,2.62,3,6,114.0,7,True,True,1.032,False
3687,CAND-02913,CCCC(CCC)(C(=O)NO)S(=O)(=O)c1ccc(OC)c(O)c1,0.2709116461302376,7.421734163821198,0.5492744463568588,0.7777090840261008,0.6,0.4906202302734863,2,0.5,-3.373624700000001,2,0.6739130434782609,True,CCCC(CCC)(C(=O)NO)S(=O)(=O)c1ccc(OC)c(O)c1,5.99,6.02,6.69,6.13,6.83,0.84,0.14,False,2.87,345.4,2.02,3,6,112.9,8,True,True,1.349,False
