id,measured,predicted
CHEMBL210133,8.51,7.217475000000002
CHEMBL79267,8.49,8.473130000000015
CHEMBL1163455,8.47,8.126299999999995
CHEMBL3827768,8.47,8.309377916666616
CHEMBL342172,8.46,8.279865416666649
CHEMBL74151,8.44,8.015025000000026
CHEMBL2048512,8.44,7.718145416666658
CHEMBL5267731,8.43,8.18310000000003
CHEMBL41408,8.4,6.94130875000001
CHEMBL501757,8.4,7.598762499999993
CHEMBL1916205,8.4,7.600186666666677
CHEMBL2336340,8.4,7.7804000000000215
CHEMBL2425939,8.4,8.379150000000035
CHEMBL2425935,8.4,8.188908333333329
CHEMBL5196672,8.4,5.4877750000000285
CHEMBL2336343,8.39,8.059575000000018
CHEMBL2336782,8.37,8.232099999999981
CHEMBL429431,8.31,8.33219166666667
CHEMBL1946143,8.3,7.164352083333325
CHEMBL421295,8.29,7.748300000000012
CHEMBL341570,8.28,8.077318749999982
CHEMBL50445,8.27,8.147702083333341
CHEMBL1084218,8.27,7.140491666666671
CHEMBL2336359,8.26,8.252900000000025
CHEMBL398644,8.24,8.105100000000027
CHEMBL271720,8.24,8.087966666666674
CHEMBL2385450,8.24,7.715287500000013
CHEMBL102459,8.22,8.301912500000013
CHEMBL318902,8.22,5.33738958333332
CHEMBL526329,8.22,7.903949999999969
CHEMBL32285,8.21,8.006387500000015
CHEMBL3585770,8.2,8.107197916666657
CHEMBL378878,8.19,8.602241666666675
CHEMBL403412,8.19,7.683791666666667
CHEMBL1770712,8.18,7.620175
CHEMBL3827937,8.18,8.091449999999961
CHEMBL103442,8.15,8.15615208333334
CHEMBL572780,8.15,7.157456845238104
CHEMBL430524,8.14,7.421650000000012
CHEMBL3585774,8.14,7.8716691666666945
CHEMBL1812925,8.12,7.9365500000000075
CHEMBL494975,8.1,7.698050000000015
CHEMBL67291,8.09,6.90942857142857
CHEMBL109596,8.07,8.011487499999998
CHEMBL430210,8.07,8.003325000000027
CHEMBL2336364,8.07,7.313325000000016
CHEMBL358405,8.05,8.703662499999972
CHEMBL61017,8.05,8.06183541666668
CHEMBL192872,8.05,8.037175000000001
CHEMBL253890,8.05,7.020674999999998
CHEMBL550548,8.02,7.979662500000001
CHEMBL584365,8.01,7.021357738095251
CHEMBL2336335,8.01,8.038824999999992
CHEMBL58945,8.0,8.944799166666654
CHEMBL60179,8.0,8.33270541666667
CHEMBL521853,8.0,6.439014166666665
CHEMBL1916839,8.0,6.809062500000002
CHEMBL1957603,8.0,8.315116666666675
CHEMBL129795,8.0,5.6765916666666705
CHEMBL99547,7.96,7.483436904761893
CHEMBL261932,7.96,6.515762499999983
CHEMBL1916206,7.96,7.492060416666671
CHEMBL3828398,7.96,7.419625000000022
CHEMBL3827703,7.96,7.208925000000018
CHEMBL3084965,7.92,7.823767916666663
CHEMBL208136,7.92,8.083550000000017
