rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_adamts5,pIC50_adamts4,selectivity,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
1120,CAND-00783,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2C(F)(F)F)n1,0.3168834912337954,5.956316642820482,0.2436793460194897,0.5640366663314347,0.75,0.1501460607468351,1,1.0,-2.774483599999998,1,0.7386363636363636,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2C(F)(F)F)n1,5.89,5.77,0.12,False,3.76,677.8,5.72,3,12,148.8,13,False,False,0.552,False
1121,CAND-00331,O=C(O)[C@]1(NS(=O)(=O)c2cc(C(F)(F)F)c(-n3cc(Cl)cn3)s2)C[C@@H]1C1CCCCC1,0.3168635739746418,6.783283293431529,0.4960297145491301,0.5841737254111113,1.0,0.6190409689157289,2,0.5,-2.6788738,0,0.6811594202898551,False,O=C(O)[C@]1(NS(=O)(=O)c2cc(C(F)(F)F)c(-n3cc(Cl)cn3)s2)C[C@@H]1C1CCCCC1,6.89,6.67,0.22,False,4.02,497.9,4.31,2,6,101.3,6,True,True,0.714,False
1122,CAND-01937,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cc(Cl)ccc3Cl)s2)C[C@@H]1c1ccccc1,0.3168597262983993,6.952655121730103,0.547713834166412,0.727313004921595,1.0,0.5328751183786425,2,0.5,-1.9992552999999995,0,0.75,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cc(Cl)ccc3Cl)s2)C[C@@H]1c1ccccc1,7.08,6.7,0.38,False,3.25,468.4,5.01,2,4,83.5,6,True,True,0.443,False
1123,CAND-01959,COc1ccccc1[C@H]1C[C@@]1(NS(=O)(=O)c1ccc(-c2cccc(Cl)c2)s1)C(=O)O,0.3167945573113978,6.932890627784354,0.541682663106096,0.6365681838645185,1.0,0.5424926102324923,2,0.5,-2.430107399999999,0,0.7419354838709677,False,COc1ccccc1[C@H]1C[C@@]1(NS(=O)(=O)c1ccc(-c2cccc(Cl)c2)s1)C(=O)O,7.03,6.55,0.48,False,3.24,464.0,4.37,2,5,92.7,7,True,True,0.577,False
1124,CAND-01598,COc1cccc([C@H]2[C@@H](C)[C@@]2(NS(=O)(=O)N2CCn3c(cc4cc(Cl)ccc43)C2)C(=O)O)c1,0.3166916405893352,6.910077386436079,0.5347211612639854,0.4302614232134797,1.0,0.5534090018222593,2,0.5,-3.409642100000001,0,0.8307692307692308,False,COc1cccc([C@H]2[C@@H](C)[C@@]2(NS(=O)(=O)N2CCn3c(cc4cc(Cl)ccc43)C2)C(=O)O)c1,7.07,7.17,-0.1,False,3.85,490.0,3.21,2,5,100.9,6,True,True,0.442,False
1125,CAND-00114,C[C@@H]1CN(S(=O)(=O)N[C@@]2(C(=O)O)[C@H](C)[C@@H]2c2ccccc2)CCN1c1cc(COCF)on1,0.3166173018950469,6.908792135381709,0.534328964581104,0.2169873224300366,1.0,0.5535670716651393,2,0.5,-4.422257400000002,0,0.8405797101449275,False,C[C@@H]1CN(S(=O)(=O)N[C@@]2(C(=O)O)[C@H](C)[C@@H]2c2ccccc2)CCN1c1cc(COCF)on1,7.03,6.64,0.39,False,4.3,482.5,1.72,2,7,125.2,9,True,True,0.443,False
1126,CAND-01964,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cc(Cl)ccc3O)s2)C[C@@H]1c1ccccc1,0.3164836217361885,6.961159392376188,0.5503089277291686,0.609279515749157,1.0,0.526042598692642,2,0.5,-2.5596727,0,0.7368421052631579,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cc(Cl)ccc3O)s2)C[C@@H]1c1ccccc1,7.09,6.86,0.23,False,3.29,449.9,4.06,3,5,103.7,6,True,True,0.475,False
1127,CAND-00301,Cc1cc(O)ncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,0.3164554685995222,6.204238406465878,0.3193331204204356,0.2317820365726064,0.25,0.3559630279643479,1,1.0,-4.3520128000000025,3,0.859375,False,Cc1cc(O)ncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.99,7.25,-1.26,False,3.38,441.6,1.47,2,7,120.3,8,True,True,0.476,False
1128,CAND-01166,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cc(O)c(Cl)cn3)s2)C[C@@H]1c1ccccc1,0.3163511052735441,6.953303751226926,0.5479117646300424,0.5175395920662642,1.0,0.5291544274402232,2,0.5,-2.9952495000000003,0,0.75,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cc(O)c(Cl)cn3)s2)C[C@@H]1c1ccccc1,7.01,6.65,0.36,False,3.54,450.9,3.46,3,6,116.6,6,True,True,0.537,False
1129,CAND-00299,COc1nccc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,0.3162519372895699,6.227822004218639,0.3265296979121238,0.2590707046879676,0.25,0.3432902944450268,1,1.0,-4.222447500000003,3,0.6944444444444444,False,COc1nccc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,6.27,7.39,-1.12,False,3.25,455.6,1.77,1,7,109.3,9,True,True,0.551,False
1130,CAND-00231,Cc1cc(CF)ncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,0.3162370579531525,6.220827284588343,0.3243952465709934,0.3254348690303867,0.25,0.3467981155588527,1,1.0,-3.907353600000003,3,0.8208955223880597,False,Cc1cc(CF)ncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,6.09,7.41,-1.32,False,3.37,457.6,2.23,1,6,100.0,9,True,True,0.558,False
1131,CAND-00353,Cc1cnc(CF)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1,0.3162370579531525,6.220827284588343,0.3243952465709934,0.3254348690303867,0.25,0.3467981155588527,1,1.0,-3.907353600000003,3,0.8208955223880597,False,Cc1cnc(CF)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1,5.98,7.38,-1.4,False,3.39,457.6,2.23,1,6,100.0,9,True,True,0.637,False
1132,CAND-00775,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2O)n1,0.3161733559708816,5.941454520277978,0.2391441424560058,0.4344683524108552,0.75,0.1553376158095955,1,1.0,-3.389667799999999,1,0.7647058823529411,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2O)n1,5.78,6.48,-0.7,False,3.65,625.8,4.41,4,13,169.0,13,False,False,0.593,False
1133,CAND-01856,C[C@]1(c2ccc(O)cc2)C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,0.3161313958100949,6.994042749366614,0.56034334356552,0.6172927172291633,1.0,0.5069703994580995,2,0.5,-2.5216264,0,0.8490566037735849,False,C[C@]1(c2ccc(O)cc2)C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,7.46,6.75,0.71,False,3.39,464.0,4.24,3,5,103.7,6,True,True,0.827,False
1134,CAND-00024,Cc1cccc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1,0.3159460174502688,6.127531632017571,0.2959259095172543,0.3881009340341965,0.25,0.3932768756388055,1,1.0,-3.609818100000002,3,0.8,False,Cc1cccc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1,6.22,7.75,-1.53,False,2.92,424.6,2.37,1,5,87.2,8,True,True,0.645,False
1135,CAND-01418,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2C(F)(F)F)C(CO)C1)C(=O)O,0.3159047549581489,7.021279006262578,0.5686545365984987,0.3142905494526323,1.0,0.491607472056828,2,0.5,-3.960266300000001,0,0.7246376811594203,True,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2C(F)(F)F)C(CO)C1)C(=O)O,6.94,6.64,0.3,False,4.02,548.0,2.93,3,5,110.2,7,True,True,0.556,False
1136,CAND-01419,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C(CO)C1)C(=O)O,0.3159047549581489,7.021279006262578,0.5686545365984987,0.3142905494526323,1.0,0.491607472056828,2,0.5,-3.960266300000001,0,0.7647058823529411,True,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)c(C(F)(F)F)c2)C(CO)C1)C(=O)O,6.9,6.64,0.26,False,4.01,548.0,2.93,3,5,110.2,7,True,True,0.532,False
1137,CAND-00784,CCCCNc1nc(NCc2nc(-c3cccs3)sc2C#N)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2)n1,0.3158950902742197,5.899259250009176,0.2262681794474948,0.4477266358498744,0.75,0.1758700018349074,1,1.0,-3.326718099999999,1,0.813953488372093,False,CCCCNc1nc(NCc2nc(-c3cccs3)sc2C#N)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2)n1,5.7,5.77,-0.07,False,3.75,634.8,4.57,3,13,172.6,13,False,False,0.552,False
1138,CAND-01054,CC1(C)C[C@@H](O)CN(S(=O)(=O)c2ccc(OCc3cc(C(F)(F)F)c(Cl)cc3Cl)cc2)[C@H]1C(=O)NO,0.3158504719004593,7.94850146839025,0.8515981472676677,0.4806521969206727,0.5,0.3530062338902827,2,0.5,-3.1703890999999995,2,0.7571428571428571,True,CC1(C)C[C@@H](O)CN(S(=O)(=O)c2ccc(OCc3cc(C(F)(F)F)c(Cl)cc3Cl)cc2)[C@H]1C(=O)NO,7.76,8.24,-0.48,False,3.64,571.4,4.25,3,6,116.2,6,True,True,1.197,False
1139,CAND-00760,CCCCNc1nc(NCc2nc(-c3cccs3)sc2OC)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2)n1,0.3156416780468293,5.920623572426694,0.2327875410583446,0.4617570205262166,0.75,0.1641596917255234,1,1.0,-3.2601024999999986,1,0.7954545454545454,False,CCCCNc1nc(NCc2nc(-c3cccs3)sc2OC)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2)n1,5.76,5.84,-0.08,False,3.72,639.8,4.71,3,13,158.1,14,False,False,0.618,False
1140,CAND-00773,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(O)cc(C#N)c2)n1,0.3155901457127453,5.937632093256507,0.2379777219397333,0.4344683524108552,0.75,0.1553376158095955,1,1.0,-3.389667799999999,1,0.8452380952380952,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(O)cc(C#N)c2)n1,5.76,6.33,-0.57,False,3.63,625.8,4.41,4,13,169.0,13,False,False,0.557,False
1141,CAND-01183,N#Cc1nc(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)C[C@@H]3c3ccccc3)s2)ccc1Cl,0.3155594463170824,6.842243943407902,0.5140216634859959,0.5307978755052835,1.0,0.5803602029705561,2,0.5,-2.9322998,0,0.671875,False,N#Cc1nc(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)C[C@@H]3c3ccccc3)s2)ccc1Cl,7.01,6.67,0.34,False,3.51,459.9,3.62,2,6,120.1,6,True,True,0.588,False
1142,CAND-01405,COc1ccccc1[C@H]1[C@@H](C)[C@@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)C(CO)C1)C(=O)O,0.3155149743753795,7.0054596424645394,0.5638272291352658,0.2120109036474139,1.0,0.4970544472770872,2,0.5,-4.445885200000003,0,0.7878787878787878,True,COc1ccccc1[C@H]1[C@@H](C)[C@@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)C(CO)C1)C(=O)O,6.74,6.52,0.22,False,3.88,510.0,1.92,3,6,119.4,8,True,True,0.427,False
1143,CAND-01643,Cc1nn(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)C[C@@H]3C(C)C)s2)cc1Cl,0.3155091814161691,6.465576076664917,0.399080782961211,0.4605395273015052,1.0,0.771593237839109,2,0.5,-3.2658831,0,0.7333333333333333,False,Cc1nn(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)C[C@@H]3C(C)C)s2)cc1Cl,6.46,6.52,-0.06,False,3.93,403.9,2.67,2,6,101.3,6,True,True,0.652,False
1144,CAND-01835,C[C@]1(c2ccc(Cl)cc2)C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,0.3154896037530568,6.98553847872053,0.5577482500027632,0.7353262064016013,1.0,0.50701694168244,2,0.5,-1.961209,0,0.9183673469387756,False,C[C@]1(c2ccc(Cl)cc2)C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,7.32,6.74,0.58,False,3.33,482.4,5.19,2,4,83.5,6,True,True,0.804,False
1145,CAND-01420,C[C@@H]1[C@H](c2ccccc2C#N)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)C(CO)C1)C(=O)O,0.3152466357788626,6.951096573226946,0.5472382402729308,0.1979805189710719,1.0,0.5229138380708663,2,0.5,-4.512500800000002,0,0.7761194029850746,False,C[C@@H]1[C@H](c2ccccc2C#N)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)C(CO)C1)C(=O)O,6.74,6.42,0.32,False,4.03,505.0,1.79,3,6,134.0,7,True,True,0.406,False
1146,CAND-01400,Cc1ccccc1[C@H]1[C@@H](C)[C@@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)C(CO)C1)C(=O)O,0.3152231032765486,6.9068391609861255,0.5337330109134556,0.2774003741612829,1.0,0.5452656703212315,2,0.5,-4.135419100000002,0,0.8253968253968254,False,Cc1ccccc1[C@H]1[C@@H](C)[C@@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)C(CO)C1)C(=O)O,6.72,6.65,0.07,False,3.92,494.0,2.22,3,5,110.2,7,True,True,0.434,False
1147,CAND-01862,C[C@]1(c2cccc(C(F)(F)F)c2)C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,0.3151531007575591,7.092034929202015,0.5902458344050409,0.7468610311497428,1.0,0.4506109477086596,2,0.5,-1.9064422,0,0.7796610169491526,True,C[C@]1(c2cccc(C(F)(F)F)c2)C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)s1)C(=O)O,7.29,6.8,0.49,False,3.48,516.0,5.55,2,4,83.5,6,False,True,0.879,False
1148,CAND-01984,N#Cc1ccc(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)C[C@@H]3c3ccccc3)s2)cc1Cl,0.3150190069129964,6.846979843010125,0.515466831811777,0.6225377991881763,1.0,0.5743486597336809,2,0.5,-2.496723,0,0.7166666666666667,False,N#Cc1ccc(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)C[C@@H]3c3ccccc3)s2)cc1Cl,6.92,6.67,0.25,False,3.35,458.9,4.23,2,5,107.3,6,True,True,0.565,False
1149,CAND-00846,C=CCCNc1nc(NCc2nc(-c3cccs3)sc2OC)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,0.3149369375415621,6.342993552727848,0.3616745041615089,0.5471605918551206,0.5,0.1136656182026923,1,1.0,-2.8546104000000003,2,0.7790697674418605,False,C=CCCNc1nc(NCc2nc(-c3cccs3)sc2OC)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,6.59,5.88,0.71,False,3.83,680.8,5.63,3,12,134.3,14,False,False,0.768,False
1150,CAND-00107,COCc1cc(N2CCN(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3C(F)(F)F)C[C@H]2C)no1,0.3148870466251262,6.929839891399331,0.5407517253826962,0.2606468367154052,1.0,0.5313274351963474,2,0.5,-4.2149641,0,0.7837837837837838,False,COCc1cc(N2CCN(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3C(F)(F)F)C[C@H]2C)no1,6.98,6.6,0.38,False,4.29,532.5,2.44,2,7,125.2,8,True,True,0.628,False
1151,CAND-01176,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3ccc(Cl)cn3)s2)C[C@@H]1c1ccccc1C(F)(F)F,0.3148318793415219,6.979210855873883,0.5558173644512261,0.6471079059868435,1.0,0.5058502548581029,2,0.5,-2.3800653000000005,0,0.746031746031746,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3ccc(Cl)cn3)s2)C[C@@H]1c1ccccc1C(F)(F)F,7.12,6.56,0.56,False,3.53,502.9,4.77,2,5,96.4,6,True,True,0.567,False
1152,CAND-00099,COCc1cc(N2CCN(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3OC)C[C@H]2C)no1,0.3147997328410289,6.929839891399331,0.5407517253826962,0.1583671909101871,1.0,0.5307453433023656,2,0.5,-4.700583000000001,0,0.8169014084507042,False,COCc1cc(N2CCN(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3OC)C[C@H]2C)no1,6.92,6.61,0.31,False,4.16,494.6,1.43,2,8,134.4,9,True,True,0.571,False
1153,CAND-00339,Cc1cnc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1F,0.3147592589608211,6.175338614081655,0.310514296525663,0.3221480206467941,0.25,0.3650070356599652,1,1.0,-3.9229594000000025,3,0.7142857142857143,False,Cc1cnc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1F,6.43,7.42,-0.99,False,3.37,457.6,2.21,1,6,100.0,8,True,True,0.74,False
1154,CAND-01184,N#Cc1ccccc1[C@H]1C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cn2)s1)C(=O)O,0.3143813916765333,6.826801732548325,0.5093094449237995,0.5307978755052836,1.0,0.5803602029705561,2,0.5,-2.9322998,0,0.746031746031746,False,N#Cc1ccccc1[C@H]1C[C@@]1(NS(=O)(=O)c1ccc(-c2ccc(Cl)cn2)s1)C(=O)O,6.99,6.67,0.32,False,3.53,459.9,3.62,2,6,120.2,6,True,True,0.465,False
1155,CAND-00864,C=CCCNc1nc(NCc2nc(-c3cccs3)sc2C#N)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,0.3143735393355336,6.3216292303103305,0.3551551425506591,0.5331302071787789,0.5,0.1226532268673467,1,1.0,-2.9212259999999985,2,0.7701149425287356,False,C=CCCNc1nc(NCc2nc(-c3cccs3)sc2C#N)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,6.5,5.81,0.69,False,3.86,675.8,5.49,3,12,148.8,13,False,False,0.795,False
1156,CAND-01932,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cccc(Cl)c3)s2)C[C@@H]1c1ccccc1F,0.3143313136336154,6.831291476764225,0.5106794984884131,0.6715463349728118,1.0,0.577742926743414,2,0.5,-2.2640328,0,0.7796610169491526,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-c3cccc(Cl)c3)s2)C[C@@H]1c1ccccc1F,7.16,6.59,0.57,False,3.26,451.9,4.5,2,4,83.5,6,True,True,0.657,False
1157,CAND-00493,C=CCCNc1nc(NCc2csc(-c3ccccc3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccccc2C(F)(F)F)n1,0.3143102272582351,6.313180923326928,0.352577126400748,0.5830001458523436,0.5,0.1267388801928703,1,1.0,-2.6844459,2,0.8024691358024691,False,C=CCCNc1nc(NCc2csc(-c3ccccc3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccccc2C(F)(F)F)n1,6.58,5.61,0.97,False,3.52,644.7,5.56,3,10,125.0,13,False,False,0.598,False
1158,CAND-00767,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2OC)n1,0.3143033144468054,5.911851783662838,0.2301108138582967,0.4617570205262166,0.75,0.1641596917255234,1,1.0,-3.2601024999999986,1,0.7386363636363636,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cccc(C#N)c2OC)n1,5.85,5.84,0.01,False,3.63,639.8,4.71,3,13,158.0,14,False,False,0.634,False
1159,CAND-00302,Cc1ccnc(O)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,0.3142630134646625,6.189868803678657,0.3149482101507163,0.2317820365726064,0.25,0.3559630279643479,1,1.0,-4.3520128000000025,3,0.7246376811594203,False,Cc1ccnc(O)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,6.1,7.3,-1.2,False,3.35,441.6,1.47,2,7,120.3,8,True,True,0.437,False
1160,CAND-00328,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-n3ncc(Cl)c3O)s2)C[C@@H]1C1CCCCC1,0.314181380555988,6.7307048913173455,0.4799853200860524,0.4546054114905316,1.0,0.6279003368964993,2,0.5,-3.294058000000001,0,0.7076923076923077,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-n3ncc(Cl)c3O)s2)C[C@@H]1C1CCCCC1,6.73,6.64,0.09,False,3.91,446.0,2.99,3,7,121.5,6,True,True,0.666,False
1161,CAND-00329,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-n3cc(Cl)c(O)n3)s2)C[C@@H]1C1CCCCC1,0.314181380555988,6.7307048913173455,0.4799853200860524,0.4546054114905315,1.0,0.6279003368964993,2,0.5,-3.294058000000002,0,0.746031746031746,False,O=C(O)[C@]1(NS(=O)(=O)c2ccc(-n3cc(Cl)c(O)n3)s2)C[C@@H]1C1CCCCC1,6.72,6.66,0.06,False,4.02,446.0,2.99,3,7,121.5,6,True,True,0.691,False
1162,CAND-00304,Cc1cc(C(F)(F)F)ncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,0.3141050878940905,6.220827284588343,0.3243952465709934,0.3613503504931857,0.25,0.3396915486953125,1,1.0,-3.7368286000000026,3,0.8208955223880597,False,Cc1cc(C(F)(F)F)ncc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,6.15,7.6,-1.45,False,3.3,493.5,2.78,1,6,100.0,8,True,True,0.597,False
1163,CAND-00789,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(C#N)cc(C#N)c2)n1,0.3139735164160595,5.886665034223849,0.2224250317311744,0.4477266358498745,0.75,0.1758700018349074,1,1.0,-3.3267180999999986,1,0.8987341772151899,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(C#N)cc(C#N)c2)n1,5.74,5.62,0.12,False,3.66,634.8,4.57,3,13,172.6,13,False,False,0.54,False
1164,CAND-00297,COc1cncc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1C,0.3139209702059987,6.212544578209578,0.3218677637449814,0.2590707046879676,0.25,0.3432902944450267,1,1.0,-4.222447500000003,3,0.7285714285714285,False,COc1cncc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c1C,6.3,7.56,-1.26,False,3.28,455.6,1.77,1,7,109.3,9,True,True,0.66,False
1165,CAND-00765,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(C#N)cc(OC)c2)n1,0.3137201041886691,5.908029356641367,0.2289443933420242,0.4617570205262166,0.75,0.1641596917255234,1,1.0,-3.2601024999999986,1,0.8255813953488372,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(C#N)cc(OC)c2)n1,5.8,5.68,0.12,False,3.58,639.8,4.71,3,13,158.0,14,False,False,0.617,False
1166,CAND-00764,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(C#N)ccc2OC)n1,0.3137201041886691,5.908029356641367,0.2289443933420242,0.4617570205262166,0.75,0.1641596917255234,1,1.0,-3.2601024999999986,1,0.7906976744186046,False,CCCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2cc(C#N)ccc2OC)n1,5.84,5.72,0.12,False,3.53,639.8,4.71,3,13,158.0,14,False,False,0.618,False
